Episode 8533: steps = 52, reward = -250.0, global_total_steps = 390337
Episode 8534: steps = 68, reward = -464.0, global_total_steps = 390405
Episode 8535: steps = 65, reward = -461.0, global_total_steps = 390470
Episode 8536: steps = 48, reward = -444.0, global_total_steps = 390518
Episode 8537: steps = 27, reward = -126.0, global_total_steps = 390545
Episode 8538: steps = 36, reward = -333.0, global_total_steps = 390581
Episode 8539: steps = 40, reward = -139.0, global_total_steps = 390621
Episode 8540: steps = 73, reward = -469.0, global_total_steps = 390694
Episode 8541: steps = 22, reward = -22.0, global_total_steps = 390716
Episode 8542: steps = 22, reward = -22.0, global_total_steps = 390738
Episode 8543: steps = 59, reward = -356.0, global_total_steps = 390797
Episode 8544: steps = 22, reward = -22.0, global_total_steps = 390819
Episode 8545: steps = 28, reward = -127.0, global_total_steps = 390847
Episode 8546: steps = 39, reward = -138.0, global_total_steps = 390886
Episode 8547: steps = 118, reward = -1108.0, global_total_steps = 391004
Episode 8548: steps = 22, reward = -22.0, global_total_steps = 391026
Episode 8549: steps = 38, reward = -335.0, global_total_steps = 391064
Episode 8550: steps = 37, reward = -136.0, global_total_steps = 391101
Episode 8551: steps = 26, reward = -26.0, global_total_steps = 391127
Episode 8552: steps = 31, reward = -130.0, global_total_steps = 391158
Episode 8553: steps = 56, reward = -452.0, global_total_steps = 391214
Episode 8554: steps = 36, reward = -234.0, global_total_steps = 391250
Episode 8555: steps = 25, reward = -124.0, global_total_steps = 391275
Episode 8556: steps = 22, reward = -22.0, global_total_steps = 391297
Episode 8557: steps = 77, reward = -572.0, global_total_steps = 391374
Episode 8558: steps = 52, reward = -448.0, global_total_steps = 391426
Episode 8559: steps = 47, reward = -245.0, global_total_steps = 391473
Episode 8560: steps = 46, reward = -244.0, global_total_steps = 391519
Episode 8561: steps = 22, reward = -22.0, global_total_steps = 391541
Episode 8562: steps = 24, reward = -123.0, global_total_steps = 391565
Episode 8563: steps = 22, reward = -22.0, global_total_steps = 391587
Episode 8564: steps = 22, reward = -22.0, global_total_steps = 391609
Episode 8565: steps = 22, reward = -22.0, global_total_steps = 391631
Episode 8566: steps = 45, reward = -243.0, global_total_steps = 391676
Episode 8567: steps = 22, reward = -22.0, global_total_steps = 391698
Episode 8568: steps = 50, reward = -248.0, global_total_steps = 391748
Episode 8569: steps = 83, reward = -677.0, global_total_steps = 391831
Episode 8570: steps = 72, reward = -567.0, global_total_steps = 391903
Episode 8571: steps = 22, reward = -22.0, global_total_steps = 391925
Episode 8572: steps = 45, reward = -144.0, global_total_steps = 391970
Episode 8573: steps = 26, reward = -26.0, global_total_steps = 391996
Episode 8574: steps = 49, reward = -247.0, global_total_steps = 392045
Episode 8575: steps = 106, reward = -1294.0, global_total_steps = 392151
Episode 8576: steps = 22, reward = -22.0, global_total_steps = 392173
Episode 8577: steps = 39, reward = -336.0, global_total_steps = 392212
Episode 8578: steps = 24, reward = -24.0, global_total_steps = 392236
Episode 8579: steps = 55, reward = -253.0, global_total_steps = 392291
Episode 8580: steps = 102, reward = -597.0, global_total_steps = 392393
Episode 8581: steps = 49, reward = -247.0, global_total_steps = 392442
Episode 8582: steps = 83, reward = -677.0, global_total_steps = 392525
Episode 8583: steps = 50, reward = -446.0, global_total_steps = 392575
Episode 8584: steps = 54, reward = -450.0, global_total_steps = 392629
Episode 8585: steps = 22, reward = -22.0, global_total_steps = 392651
Episode 8586: steps = 58, reward = -454.0, global_total_steps = 392709
Episode 8587: steps = 36, reward = -135.0, global_total_steps = 392745
Episode 8588: steps = 60, reward = -456.0, global_total_steps = 392805
Episode 8589: steps = 40, reward = -238.0, global_total_steps = 392845
Episode 8590: steps = 88, reward = -781.0, global_total_steps = 392933
Episode 8591: steps = 25, reward = -124.0, global_total_steps = 392958
Episode 8592: steps = 44, reward = -143.0, global_total_steps = 393002
Episode 8593: steps = 22, reward = -22.0, global_total_steps = 393024
Episode 8594: steps = 22, reward = -22.0, global_total_steps = 393046
Episode 8595: steps = 22, reward = -22.0, global_total_steps = 393068
Episode 8596: steps = 22, reward = -22.0, global_total_steps = 393090
Episode 8597: steps = 43, reward = -241.0, global_total_steps = 393133
Episode 8598: steps = 104, reward = -797.0, global_total_steps = 393237
Episode 8599: steps = 76, reward = -373.0, global_total_steps = 393313
Episode 8600: steps = 24, reward = -24.0, global_total_steps = 393337
Episode 8601: steps = 45, reward = -441.0, global_total_steps = 393382
Episode 8602: steps = 22, reward = -22.0, global_total_steps = 393404
Episode 8603: steps = 61, reward = -358.0, global_total_steps = 393465
Episode 8604: steps = 22, reward = -22.0, global_total_steps = 393487
Episode 8605: steps = 24, reward = -24.0, global_total_steps = 393511
Episode 8606: steps = 47, reward = -245.0, global_total_steps = 393558
Episode 8607: steps = 72, reward = -369.0, global_total_steps = 393630
Episode 8608: steps = 22, reward = -22.0, global_total_steps = 393652
Episode 8609: steps = 24, reward = -24.0, global_total_steps = 393676
Episode 8610: steps = 93, reward = -687.0, global_total_steps = 393769
Episode 8611: steps = 30, reward = -129.0, global_total_steps = 393799
Episode 8612: steps = 43, reward = -142.0, global_total_steps = 393842
Episode 8613: steps = 22, reward = -22.0, global_total_steps = 393864
Episode 8614: steps = 32, reward = -329.0, global_total_steps = 393896
Episode 8615: steps = 22, reward = -22.0, global_total_steps = 393918
Episode 8616: steps = 32, reward = -131.0, global_total_steps = 393950
Episode 8617: steps = 26, reward = -26.0, global_total_steps = 393976
Episode 8618: steps = 22, reward = -22.0, global_total_steps = 393998
Episode 8619: steps = 24, reward = -24.0, global_total_steps = 394022
Episode 8620: steps = 80, reward = -674.0, global_total_steps = 394102
Episode 8621: steps = 44, reward = -242.0, global_total_steps = 394146
Episode 8622: steps = 22, reward = -22.0, global_total_steps = 394168
Episode 8623: steps = 25, reward = -124.0, global_total_steps = 394193
Episode 8624: steps = 26, reward = -26.0, global_total_steps = 394219
Episode 8625: steps = 59, reward = -356.0, global_total_steps = 394278
Episode 8626: steps = 59, reward = -356.0, global_total_steps = 394337
Episode 8627: steps = 24, reward = -24.0, global_total_steps = 394361
Episode 8628: steps = 49, reward = -346.0, global_total_steps = 394410
Episode 8629: steps = 33, reward = -132.0, global_total_steps = 394443
Episode 8630: steps = 44, reward = -341.0, global_total_steps = 394487
Episode 8631: steps = 29, reward = -227.0, global_total_steps = 394516
Episode 8632: steps = 190, reward = -1477.0, global_total_steps = 394706
Episode 8633: steps = 24, reward = -24.0, global_total_steps = 394730
Episode 8634: steps = 69, reward = -465.0, global_total_steps = 394799
Episode 8635: steps = 44, reward = -341.0, global_total_steps = 394843
Episode 8636: steps = 22, reward = -22.0, global_total_steps = 394865
Episode 8637: steps = 22, reward = -22.0, global_total_steps = 394887
Episode 8638: steps = 50, reward = -248.0, global_total_steps = 394937
Episode 8639: steps = 46, reward = -541.0, global_total_steps = 394983
Episode 8640: steps = 36, reward = -135.0, global_total_steps = 395019
Episode 8641: steps = 24, reward = -24.0, global_total_steps = 395043
Episode 8642: steps = 22, reward = -22.0, global_total_steps = 395065
Episode 8643: steps = 61, reward = -358.0, global_total_steps = 395126
Episode 8644: steps = 23, reward = -122.0, global_total_steps = 395149
Episode 8645: steps = 23, reward = -122.0, global_total_steps = 395172
Episode 8646: steps = 57, reward = -453.0, global_total_steps = 395229
Episode 8647: steps = 39, reward = -138.0, global_total_steps = 395268
Episode 8648: steps = 26, reward = -26.0, global_total_steps = 395294
Episode 8649: steps = 33, reward = -132.0, global_total_steps = 395327
Episode 8650: steps = 22, reward = -22.0, global_total_steps = 395349
Episode 8651: steps = 138, reward = -1326.0, global_total_steps = 395487
Episode 8652: steps = 67, reward = -364.0, global_total_steps = 395554
Episode 8653: steps = 27, reward = -225.0, global_total_steps = 395581
Episode 8654: steps = 32, reward = -131.0, global_total_steps = 395613
Episode 8655: steps = 47, reward = -146.0, global_total_steps = 395660
Episode 8656: steps = 24, reward = -24.0, global_total_steps = 395684
Episode 8657: steps = 25, reward = -124.0, global_total_steps = 395709
Episode 8658: steps = 32, reward = -131.0, global_total_steps = 395741
Episode 8659: steps = 24, reward = -24.0, global_total_steps = 395765
Episode 8660: steps = 22, reward = -22.0, global_total_steps = 395787
Episode 8661: steps = 22, reward = -22.0, global_total_steps = 395809
Episode 8662: steps = 57, reward = -552.0, global_total_steps = 395866
Episode 8663: steps = 24, reward = -24.0, global_total_steps = 395890
Episode 8664: steps = 22, reward = -22.0, global_total_steps = 395912
Episode 8665: steps = 69, reward = -366.0, global_total_steps = 395981
Episode 8666: steps = 33, reward = -132.0, global_total_steps = 396014
Episode 8667: steps = 26, reward = -26.0, global_total_steps = 396040
Episode 8668: steps = 29, reward = -128.0, global_total_steps = 396069
Episode 8669: steps = 83, reward = -479.0, global_total_steps = 396152
Episode 8670: steps = 24, reward = -24.0, global_total_steps = 396176
Episode 8671: steps = 22, reward = -22.0, global_total_steps = 396198
Episode 8672: steps = 47, reward = -245.0, global_total_steps = 396245
Episode 8673: steps = 38, reward = -137.0, global_total_steps = 396283
Episode 8674: steps = 24, reward = -24.0, global_total_steps = 396307
Episode 8675: steps = 44, reward = -242.0, global_total_steps = 396351
Episode 8676: steps = 35, reward = -233.0, global_total_steps = 396386
Episode 8677: steps = 26, reward = -26.0, global_total_steps = 396412
Episode 8678: steps = 76, reward = -472.0, global_total_steps = 396488
Episode 8679: steps = 27, reward = -126.0, global_total_steps = 396515
Episode 8680: steps = 29, reward = -128.0, global_total_steps = 396544
Episode 8681: steps = 22, reward = -22.0, global_total_steps = 396566
Episode 8682: steps = 33, reward = -132.0, global_total_steps = 396599
Episode 8683: steps = 53, reward = -449.0, global_total_steps = 396652
Episode 8684: steps = 24, reward = -24.0, global_total_steps = 396676
Episode 8685: steps = 73, reward = -469.0, global_total_steps = 396749
Episode 8686: steps = 34, reward = -232.0, global_total_steps = 396783
Episode 8687: steps = 34, reward = -331.0, global_total_steps = 396817
Episode 8688: steps = 42, reward = -141.0, global_total_steps = 396859
Episode 8689: steps = 30, reward = -129.0, global_total_steps = 396889
Episode 8690: steps = 68, reward = -662.0, global_total_steps = 396957
Episode 8691: steps = 27, reward = -225.0, global_total_steps = 396984
Episode 8692: steps = 64, reward = -262.0, global_total_steps = 397048
Episode 8693: steps = 22, reward = -22.0, global_total_steps = 397070
Episode 8694: steps = 59, reward = -257.0, global_total_steps = 397129
Episode 8695: steps = 30, reward = -129.0, global_total_steps = 397159
Episode 8696: steps = 22, reward = -22.0, global_total_steps = 397181
Episode 8697: steps = 49, reward = -247.0, global_total_steps = 397230
Episode 8698: steps = 68, reward = -563.0, global_total_steps = 397298
Episode 8699: steps = 44, reward = -242.0, global_total_steps = 397342
Episode 8700: steps = 65, reward = -461.0, global_total_steps = 397407
Episode 8701: steps = 22, reward = -22.0, global_total_steps = 397429
Episode 8702: steps = 116, reward = -1007.0, global_total_steps = 397545
Episode 8703: steps = 26, reward = -125.0, global_total_steps = 397571
Episode 8704: steps = 52, reward = -250.0, global_total_steps = 397623
Episode 8705: steps = 42, reward = -438.0, global_total_steps = 397665
Episode 8706: steps = 51, reward = -348.0, global_total_steps = 397716
Episode 8707: steps = 77, reward = -671.0, global_total_steps = 397793
Episode 8708: steps = 39, reward = -138.0, global_total_steps = 397832
Episode 8709: steps = 26, reward = -125.0, global_total_steps = 397858
Episode 8710: steps = 47, reward = -245.0, global_total_steps = 397905
Episode 8711: steps = 60, reward = -456.0, global_total_steps = 397965
Episode 8712: steps = 46, reward = -145.0, global_total_steps = 398011
Episode 8713: steps = 39, reward = -237.0, global_total_steps = 398050
Episode 8714: steps = 22, reward = -22.0, global_total_steps = 398072
Episode 8715: steps = 136, reward = -1126.0, global_total_steps = 398208
Episode 8716: steps = 22, reward = -22.0, global_total_steps = 398230
Episode 8717: steps = 59, reward = -554.0, global_total_steps = 398289
Episode 8718: steps = 50, reward = -347.0, global_total_steps = 398339
Episode 8719: steps = 65, reward = -362.0, global_total_steps = 398404
Episode 8720: steps = 27, reward = -126.0, global_total_steps = 398431
Episode 8721: steps = 47, reward = -245.0, global_total_steps = 398478
Episode 8722: steps = 138, reward = -1326.0, global_total_steps = 398616
Episode 8723: steps = 38, reward = -236.0, global_total_steps = 398654
Episode 8724: steps = 22, reward = -22.0, global_total_steps = 398676
Episode 8725: steps = 42, reward = -240.0, global_total_steps = 398718
Episode 8726: steps = 24, reward = -24.0, global_total_steps = 398742
Episode 8727: steps = 35, reward = -233.0, global_total_steps = 398777
Episode 8728: steps = 22, reward = -22.0, global_total_steps = 398799
Episode 8729: steps = 37, reward = -136.0, global_total_steps = 398836
Episode 8730: steps = 22, reward = -22.0, global_total_steps = 398858
Episode 8731: steps = 32, reward = -230.0, global_total_steps = 398890
Episode 8732: steps = 30, reward = -228.0, global_total_steps = 398920
Episode 8733: steps = 100, reward = -991.0, global_total_steps = 399020
Episode 8734: steps = 28, reward = -28.0, global_total_steps = 399048
Episode 8735: steps = 52, reward = -349.0, global_total_steps = 399100
Episode 8736: steps = 100, reward = -694.0, global_total_steps = 399200
Episode 8737: steps = 194, reward = -1778.0, global_total_steps = 399394
Episode 8738: steps = 23, reward = -122.0, global_total_steps = 399417
Episode 8739: steps = 69, reward = -366.0, global_total_steps = 399486
Episode 8740: steps = 24, reward = -24.0, global_total_steps = 399510
Episode 8741: steps = 58, reward = -355.0, global_total_steps = 399568
Episode 8742: steps = 22, reward = -22.0, global_total_steps = 399590
Episode 8743: steps = 36, reward = -135.0, global_total_steps = 399626
Episode 8744: steps = 68, reward = -563.0, global_total_steps = 399694
Episode 8745: steps = 22, reward = -22.0, global_total_steps = 399716
Episode 8746: steps = 35, reward = -233.0, global_total_steps = 399751
Episode 8747: steps = 35, reward = -233.0, global_total_steps = 399786
Episode 8748: steps = 28, reward = -226.0, global_total_steps = 399814
Episode 8749: steps = 48, reward = -345.0, global_total_steps = 399862
Episode 8750: steps = 22, reward = -22.0, global_total_steps = 399884
Episode 8751: steps = 29, reward = -128.0, global_total_steps = 399913
Episode 8752: steps = 22, reward = -22.0, global_total_steps = 399935
Episode 8753: steps = 42, reward = -141.0, global_total_steps = 399977
Episode 8754: steps = 26, reward = -26.0, global_total_steps = 400003
Episode 8755: steps = 41, reward = -140.0, global_total_steps = 400044
Episode 8756: steps = 27, reward = -126.0, global_total_steps = 400071
Episode 8757: steps = 80, reward = -773.0, global_total_steps = 400151
Episode 8758: steps = 51, reward = -249.0, global_total_steps = 400202
Episode 8759: steps = 32, reward = -131.0, global_total_steps = 400234
Episode 8760: steps = 112, reward = -1300.0, global_total_steps = 400346
Episode 8761: steps = 55, reward = -352.0, global_total_steps = 400401
Episode 8762: steps = 22, reward = -22.0, global_total_steps = 400423
Episode 8763: steps = 45, reward = -243.0, global_total_steps = 400468
Episode 8764: steps = 32, reward = -131.0, global_total_steps = 400500
Episode 8765: steps = 37, reward = -235.0, global_total_steps = 400537
Episode 8766: steps = 130, reward = -823.0, global_total_steps = 400667
Episode 8767: steps = 81, reward = -1071.0, global_total_steps = 400748
Episode 8768: steps = 24, reward = -24.0, global_total_steps = 400772
Episode 8769: steps = 43, reward = -340.0, global_total_steps = 400815
Episode 8770: steps = 59, reward = -455.0, global_total_steps = 400874
Episode 8771: steps = 27, reward = -126.0, global_total_steps = 400901
Episode 8772: steps = 51, reward = -348.0, global_total_steps = 400952
Episode 8773: steps = 63, reward = -261.0, global_total_steps = 401015
Episode 8774: steps = 50, reward = -248.0, global_total_steps = 401065
Episode 8775: steps = 33, reward = -231.0, global_total_steps = 401098
Episode 8776: steps = 22, reward = -22.0, global_total_steps = 401120
Episode 8777: steps = 24, reward = -24.0, global_total_steps = 401144
Episode 8778: steps = 27, reward = -225.0, global_total_steps = 401171
Episode 8779: steps = 29, reward = -128.0, global_total_steps = 401200
Episode 8780: steps = 44, reward = -440.0, global_total_steps = 401244
Episode 8781: steps = 34, reward = -133.0, global_total_steps = 401278
Episode 8782: steps = 55, reward = -253.0, global_total_steps = 401333
Episode 8783: steps = 22, reward = -22.0, global_total_steps = 401355
Episode 8784: steps = 53, reward = -251.0, global_total_steps = 401408
Episode 8785: steps = 24, reward = -24.0, global_total_steps = 401432
Episode 8786: steps = 61, reward = -556.0, global_total_steps = 401493
Episode 8787: steps = 63, reward = -360.0, global_total_steps = 401556
Episode 8788: steps = 50, reward = -644.0, global_total_steps = 401606
Episode 8789: steps = 107, reward = -899.0, global_total_steps = 401713
Episode 8790: steps = 22, reward = -22.0, global_total_steps = 401735
Episode 8791: steps = 23, reward = -122.0, global_total_steps = 401758
Episode 8792: steps = 62, reward = -458.0, global_total_steps = 401820
Episode 8793: steps = 24, reward = -123.0, global_total_steps = 401844
Episode 8794: steps = 22, reward = -22.0, global_total_steps = 401866
Episode 8795: steps = 57, reward = -354.0, global_total_steps = 401923
Episode 8796: steps = 24, reward = -24.0, global_total_steps = 401947
Episode 8797: steps = 92, reward = -587.0, global_total_steps = 402039
Episode 8798: steps = 30, reward = -228.0, global_total_steps = 402069
Episode 8799: steps = 23, reward = -122.0, global_total_steps = 402092
Episode 8800: steps = 24, reward = -24.0, global_total_steps = 402116
Episode 8801: steps = 26, reward = -125.0, global_total_steps = 402142
Episode 8802: steps = 22, reward = -22.0, global_total_steps = 402164
Episode 8803: steps = 57, reward = -453.0, global_total_steps = 402221
Episode 8804: steps = 24, reward = -123.0, global_total_steps = 402245
Episode 8805: steps = 26, reward = -26.0, global_total_steps = 402271
Episode 8806: steps = 37, reward = -235.0, global_total_steps = 402308
Episode 8807: steps = 22, reward = -22.0, global_total_steps = 402330
Episode 8808: steps = 32, reward = -230.0, global_total_steps = 402362
Episode 8809: steps = 24, reward = -24.0, global_total_steps = 402386
Episode 8810: steps = 22, reward = -22.0, global_total_steps = 402408
Episode 8811: steps = 57, reward = -354.0, global_total_steps = 402465
Episode 8812: steps = 65, reward = -461.0, global_total_steps = 402530
Episode 8813: steps = 37, reward = -136.0, global_total_steps = 402567
Episode 8814: steps = 63, reward = -360.0, global_total_steps = 402630
Episode 8815: steps = 22, reward = -22.0, global_total_steps = 402652
Episode 8816: steps = 34, reward = -133.0, global_total_steps = 402686
Episode 8817: steps = 81, reward = -576.0, global_total_steps = 402767
Episode 8818: steps = 32, reward = -131.0, global_total_steps = 402799
Episode 8819: steps = 33, reward = -132.0, global_total_steps = 402832
Episode 8820: steps = 51, reward = -348.0, global_total_steps = 402883
Episode 8821: steps = 87, reward = -582.0, global_total_steps = 402970
Episode 8822: steps = 39, reward = -336.0, global_total_steps = 403009
Episode 8823: steps = 36, reward = -234.0, global_total_steps = 403045
Episode 8824: steps = 29, reward = -128.0, global_total_steps = 403074
Episode 8825: steps = 70, reward = -664.0, global_total_steps = 403144
Episode 8826: steps = 50, reward = -248.0, global_total_steps = 403194
Episode 8827: steps = 44, reward = -143.0, global_total_steps = 403238
Episode 8828: steps = 22, reward = -22.0, global_total_steps = 403260
Episode 8829: steps = 30, reward = -129.0, global_total_steps = 403290
Episode 8830: steps = 25, reward = -124.0, global_total_steps = 403315
Episode 8831: steps = 24, reward = -24.0, global_total_steps = 403339
Episode 8832: steps = 124, reward = -916.0, global_total_steps = 403463
Episode 8833: steps = 22, reward = -22.0, global_total_steps = 403485
Episode 8834: steps = 78, reward = -474.0, global_total_steps = 403563
Episode 8835: steps = 67, reward = -661.0, global_total_steps = 403630
Episode 8836: steps = 24, reward = -24.0, global_total_steps = 403654
Episode 8837: steps = 43, reward = -340.0, global_total_steps = 403697
Episode 8838: steps = 22, reward = -22.0, global_total_steps = 403719
Episode 8839: steps = 32, reward = -131.0, global_total_steps = 403751
Episode 8840: steps = 22, reward = -22.0, global_total_steps = 403773
Episode 8841: steps = 42, reward = -339.0, global_total_steps = 403815
Episode 8842: steps = 24, reward = -24.0, global_total_steps = 403839
Episode 8843: steps = 22, reward = -22.0, global_total_steps = 403861
Episode 8844: steps = 22, reward = -22.0, global_total_steps = 403883
Episode 8845: steps = 34, reward = -133.0, global_total_steps = 403917
Episode 8846: steps = 22, reward = -22.0, global_total_steps = 403939
Episode 8847: steps = 41, reward = -140.0, global_total_steps = 403980
Episode 8848: steps = 23, reward = -122.0, global_total_steps = 404003
Episode 8849: steps = 22, reward = -22.0, global_total_steps = 404025
Episode 8850: steps = 22, reward = -22.0, global_total_steps = 404047
Episode 8851: steps = 34, reward = -232.0, global_total_steps = 404081
Episode 8852: steps = 73, reward = -469.0, global_total_steps = 404154
Episode 8853: steps = 52, reward = -349.0, global_total_steps = 404206
Episode 8854: steps = 22, reward = -22.0, global_total_steps = 404228
Episode 8855: steps = 24, reward = -123.0, global_total_steps = 404252
Episode 8856: steps = 90, reward = -684.0, global_total_steps = 404342
Episode 8857: steps = 42, reward = -141.0, global_total_steps = 404384
Episode 8858: steps = 43, reward = -241.0, global_total_steps = 404427
Episode 8859: steps = 38, reward = -236.0, global_total_steps = 404465
Episode 8860: steps = 24, reward = -24.0, global_total_steps = 404489
Episode 8861: steps = 54, reward = -351.0, global_total_steps = 404543
Episode 8862: steps = 22, reward = -22.0, global_total_steps = 404565
Episode 8863: steps = 38, reward = -137.0, global_total_steps = 404603
Episode 8864: steps = 22, reward = -22.0, global_total_steps = 404625
Episode 8865: steps = 62, reward = -359.0, global_total_steps = 404687
Episode 8866: steps = 26, reward = -224.0, global_total_steps = 404713
Episode 8867: steps = 22, reward = -22.0, global_total_steps = 404735
Episode 8868: steps = 61, reward = -358.0, global_total_steps = 404796
Episode 8869: steps = 24, reward = -24.0, global_total_steps = 404820
Episode 8870: steps = 24, reward = -24.0, global_total_steps = 404844
Episode 8871: steps = 43, reward = -241.0, global_total_steps = 404887
Episode 8872: steps = 23, reward = -122.0, global_total_steps = 404910
Episode 8873: steps = 43, reward = -241.0, global_total_steps = 404953
Episode 8874: steps = 32, reward = -329.0, global_total_steps = 404985
Episode 8875: steps = 22, reward = -22.0, global_total_steps = 405007
Episode 8876: steps = 41, reward = -140.0, global_total_steps = 405048
Episode 8877: steps = 22, reward = -22.0, global_total_steps = 405070
Episode 8878: steps = 27, reward = -225.0, global_total_steps = 405097
Episode 8879: steps = 22, reward = -22.0, global_total_steps = 405119
Episode 8880: steps = 39, reward = -237.0, global_total_steps = 405158
Episode 8881: steps = 34, reward = -133.0, global_total_steps = 405192
Episode 8882: steps = 22, reward = -22.0, global_total_steps = 405214
Episode 8883: steps = 22, reward = -22.0, global_total_steps = 405236
Episode 8884: steps = 30, reward = -129.0, global_total_steps = 405266
Episode 8885: steps = 28, reward = -226.0, global_total_steps = 405294
Episode 8886: steps = 60, reward = -456.0, global_total_steps = 405354
Episode 8887: steps = 24, reward = -24.0, global_total_steps = 405378
Episode 8888: steps = 29, reward = -128.0, global_total_steps = 405407
Episode 8889: steps = 45, reward = -342.0, global_total_steps = 405452
Episode 8890: steps = 29, reward = -227.0, global_total_steps = 405481
Episode 8891: steps = 51, reward = -447.0, global_total_steps = 405532
Episode 8892: steps = 32, reward = -131.0, global_total_steps = 405564
Episode 8893: steps = 22, reward = -22.0, global_total_steps = 405586
Episode 8894: steps = 26, reward = -26.0, global_total_steps = 405612
Episode 8895: steps = 24, reward = -123.0, global_total_steps = 405636
Episode 8896: steps = 29, reward = -227.0, global_total_steps = 405665
Episode 8897: steps = 46, reward = -343.0, global_total_steps = 405711
Episode 8898: steps = 22, reward = -22.0, global_total_steps = 405733
Episode 8899: steps = 26, reward = -125.0, global_total_steps = 405759
Episode 8900: steps = 22, reward = -22.0, global_total_steps = 405781
Episode 8901: steps = 30, reward = -129.0, global_total_steps = 405811
Episode 8902: steps = 40, reward = -139.0, global_total_steps = 405851
Episode 8903: steps = 51, reward = -249.0, global_total_steps = 405902
Episode 8904: steps = 24, reward = -24.0, global_total_steps = 405926
Episode 8905: steps = 22, reward = -22.0, global_total_steps = 405948
Episode 8906: steps = 24, reward = -24.0, global_total_steps = 405972
Episode 8907: steps = 37, reward = -136.0, global_total_steps = 406009
Episode 8908: steps = 56, reward = -254.0, global_total_steps = 406065
Episode 8909: steps = 24, reward = -24.0, global_total_steps = 406089
Episode 8910: steps = 68, reward = -563.0, global_total_steps = 406157
Episode 8911: steps = 24, reward = -24.0, global_total_steps = 406181
Episode 8912: steps = 22, reward = -22.0, global_total_steps = 406203
Episode 8913: steps = 38, reward = -335.0, global_total_steps = 406241
Episode 8914: steps = 83, reward = -578.0, global_total_steps = 406324
Episode 8915: steps = 22, reward = -22.0, global_total_steps = 406346
Episode 8916: steps = 24, reward = -24.0, global_total_steps = 406370
Episode 8917: steps = 24, reward = -24.0, global_total_steps = 406394
Episode 8918: steps = 22, reward = -22.0, global_total_steps = 406416
Episode 8919: steps = 45, reward = -144.0, global_total_steps = 406461
Episode 8920: steps = 56, reward = -650.0, global_total_steps = 406517
Episode 8921: steps = 48, reward = -147.0, global_total_steps = 406565
Episode 8922: steps = 43, reward = -340.0, global_total_steps = 406608
Episode 8923: steps = 55, reward = -451.0, global_total_steps = 406663
Episode 8924: steps = 22, reward = -22.0, global_total_steps = 406685
Episode 8925: steps = 43, reward = -142.0, global_total_steps = 406728
Episode 8926: steps = 80, reward = -575.0, global_total_steps = 406808
Episode 8927: steps = 93, reward = -786.0, global_total_steps = 406901
Episode 8928: steps = 22, reward = -22.0, global_total_steps = 406923
Episode 8929: steps = 22, reward = -22.0, global_total_steps = 406945
Episode 8930: steps = 37, reward = -136.0, global_total_steps = 406982
Episode 8931: steps = 45, reward = -243.0, global_total_steps = 407027
Episode 8932: steps = 56, reward = -254.0, global_total_steps = 407083
Episode 8933: steps = 22, reward = -22.0, global_total_steps = 407105
Episode 8934: steps = 26, reward = -26.0, global_total_steps = 407131
Episode 8935: steps = 62, reward = -557.0, global_total_steps = 407193
Episode 8936: steps = 25, reward = -124.0, global_total_steps = 407218
Episode 8937: steps = 62, reward = -359.0, global_total_steps = 407280
Episode 8938: steps = 31, reward = -229.0, global_total_steps = 407311
Episode 8939: steps = 26, reward = -26.0, global_total_steps = 407337
Episode 8940: steps = 68, reward = -563.0, global_total_steps = 407405
Episode 8941: steps = 32, reward = -230.0, global_total_steps = 407437
Episode 8942: steps = 28, reward = -226.0, global_total_steps = 407465
Episode 8943: steps = 40, reward = -139.0, global_total_steps = 407505
Episode 8944: steps = 27, reward = -126.0, global_total_steps = 407532
Episode 8945: steps = 26, reward = -26.0, global_total_steps = 407558
Episode 8946: steps = 22, reward = -22.0, global_total_steps = 407580
Episode 8947: steps = 62, reward = -458.0, global_total_steps = 407642
Episode 8948: steps = 97, reward = -790.0, global_total_steps = 407739
Episode 8949: steps = 57, reward = -651.0, global_total_steps = 407796
Episode 8950: steps = 29, reward = -128.0, global_total_steps = 407825
Episode 8951: steps = 48, reward = -345.0, global_total_steps = 407873
Episode 8952: steps = 38, reward = -137.0, global_total_steps = 407911
Episode 8953: steps = 80, reward = -575.0, global_total_steps = 407991
Episode 8954: steps = 23, reward = -122.0, global_total_steps = 408014
Episode 8955: steps = 33, reward = -231.0, global_total_steps = 408047
Episode 8956: steps = 22, reward = -22.0, global_total_steps = 408069
Episode 8957: steps = 24, reward = -24.0, global_total_steps = 408093
Episode 8958: steps = 78, reward = -573.0, global_total_steps = 408171
Episode 8959: steps = 28, reward = -28.0, global_total_steps = 408199
Episode 8960: steps = 33, reward = -231.0, global_total_steps = 408232
Episode 8961: steps = 22, reward = -22.0, global_total_steps = 408254
Episode 8962: steps = 162, reward = -1152.0, global_total_steps = 408416
Episode 8963: steps = 24, reward = -24.0, global_total_steps = 408440
Episode 8964: steps = 84, reward = -579.0, global_total_steps = 408524
Episode 8965: steps = 22, reward = -22.0, global_total_steps = 408546
Episode 8966: steps = 24, reward = -24.0, global_total_steps = 408570
Episode 8967: steps = 22, reward = -22.0, global_total_steps = 408592
Episode 8968: steps = 29, reward = -227.0, global_total_steps = 408621
Episode 8969: steps = 94, reward = -688.0, global_total_steps = 408715
